emp_no,first_name,last_name,salary,salary_from_dt,title
463260,Masako,Muntz,56233,1996-02-06,Senior Engineer
463392,Masoud,Vandervoorde,40000,1994-12-19,Senior Staff
463393,Bilhanan,Takkinen,40000,1988-01-21,Senior Engineer
463397,Gay,Kenevan,78071,1993-03-21,Senior Staff
463401,Chrisa,Boyle,40000,1985-11-20,Senior Staff
463286,Kwangho,Avouris,50215,1991-06-27,Senior Staff
463413,Kristinn,Lorys,62030,1985-09-30,Senior Engineer
463426,Tetsurou,DuCasse,40000,1986-12-02,Senior Engineer
463431,Lalit,Samarati,48596,1988-05-12,Senior Staff
463310,Yoshimitsu,Melichar,44569,1991-06-24,Senior Engineer
463311,Fuqing,Scharstein,51455,1986-03-31,Senior Engineer
463312,Keung,Godskesen,80815,1999-08-11,Staff
463444,Patricia,Zambonelli,40000,1987-12-01,Senior Engineer
463316,Seongbae,Iwayama,62106,1992-02-22,Senior Engineer
463317,Marco,Baar,40000,1990-05-28,Senior Staff
463449,Aemilian,Varman,40000,1988-10-06,Senior Engineer
463327,Udo,Keirsey,40000,1986-07-04,Senior Engineer
463459,Mohammed,Farrag,40000,1986-11-21,Senior Engineer
463334,Tran,Peak,40000,1996-12-13,Assistant Engineer
463463,Katsuyuki,Klerer,74812,1995-09-16,Senior Staff
463340,Danae,Buchter,69259,1997-07-12,Senior Engineer
463464,Conor,Adachi,62210,1987-11-24,Senior Engineer
463491,Jouko,Dichev,40000,1991-05-11,Engineer
463360,Ung,Benantar,70446,1987-08-08,Senior Staff
463500,Lorien,Terkki,66078,1990-01-10,Senior Staff
463368,Kotesh,Irland,40000,1986-04-11,Senior Engineer
463370,Khue,Eiter,40000,1998-10-31,Staff
463659,Gretta,Driscoll,40000,1991-09-27,Senior Engineer
463377,Greger,Ranai,47121,1999-07-12,Staff
463660,Bedir,Ratnakar,50303,1986-02-22,Senior Staff
463661,Minghong,Janocha,71590,1988-11-08,Senior Staff
463665,Berthier,Hutter,40000,1996-10-15,Senior Engineer
463672,Jixiang,Kobara,40000,1989-03-05,Senior Engineer
463519,Navid,Munch,62692,1996-03-24,Senior Staff
463679,Constantijn,Thimonier,40000,1988-04-07,Senior Engineer
463524,Koldo,Papadias,46031,1989-08-07,Senior Engineer
463681,Gian,Kalefeld,72716,1988-11-06,Senior Engineer
463696,Sigeru,Babu,58152,1988-01-21,Senior Staff
463529,Inderjeet,Kusakabe,52483,1985-02-15,Senior Engineer
463537,Sashi,Kulisch,44965,1988-03-18,Senior Staff
463699,Roded,Bardell,46499,1997-09-08,Technique Leader
463700,Giao,Maraist,40000,1992-12-22,Senior Staff
463544,Dietrich,Gornas,40833,1988-04-20,Senior Engineer
463717,Mari,Pell,40000,1996-01-13,Senior Staff
463548,Chinho,Huhdanpaa,40000,1999-10-04,Engineer
463551,Luerbio,Ramaiah,40000,1985-02-24,Senior Engineer
463725,Wonhee,Zumaque,48635,1986-06-24,Senior Engineer
463552,Boaz,Brodie,40000,1996-07-07,Staff
463554,Kristina,Kranzdorf,40000,1986-12-24,Senior Engineer
463731,Weidon,Erev,40000,1986-10-19,Senior Staff
463556,Monique,Emmart,40000,1988-11-19,Senior Staff
463736,Howell,Smeets,40000,1985-07-14,Senior Engineer
463738,Hairong,Pellegrinelli,57530,1998-08-13,Senior Engineer
463746,Berhard,Reistad,71610,1995-07-13,Staff
463748,Francesca,Yeung,49062,1985-10-30,Engineer
463751,Toshimi,Sommer,44154,1985-04-02,Senior Engineer
463760,Charmane,Carrera,41448,1987-10-25,Senior Engineer
463768,Mihalis,Pillow,40000,1998-07-06,Engineer
463777,Gor,Rosca,40237,1993-08-20,Senior Staff
463615,Sariel,Quittner,40000,1985-06-09,Senior Staff
463621,Lidong,Kobara,40000,1986-11-24,Senior Engineer
463781,Val,Heystek,61247,1985-12-13,Senior Staff
463785,Marlo,Felder,80811,1985-05-11,Senior Staff
463793,Jongsuk,Takanami,40000,1992-11-22,Senior Staff
463804,Ymte,Potthoff,40000,1988-02-01,Senior Engineer
463649,Leaf,Picaronny,82461,1988-09-24,Senior Staff
463658,Weiyi,Kroha,75972,1995-09-07,Staff
463806,Freyja,Borstler,51940,1999-02-24,Engineer
463808,Berni,Mitchem,40000,1992-07-31,Senior Engineer
463814,Lena,Kandlur,45575,1985-02-17,Senior Engineer
463825,Gao,Coombs,52666,1998-02-28,Staff
463945,Mads,Sifakis,67732,1985-07-29,Senior Staff
463959,Lein,Zaccaria,40000,1985-04-12,Senior Engineer
463973,Christ,Bierbaum,57550,1987-04-09,Senior Staff
463978,Pasqua,Pillow,42858,1988-01-24,Senior Engineer
463980,Howell,Etalle,75584,1987-02-06,Senior Staff
463993,Debaprosad,Serot,42636,1987-11-06,Senior Engineer
464001,Shakhar,Lanphier,61506,1988-04-03,Senior Engineer
464005,Gino,Merli,40095,1992-05-02,Senior Engineer
463845,Kiyomitsu,Steinauer,61742,1985-09-23,Senior Engineer
464010,Constantijn,Uhrig,53989,1986-06-04,Senior Staff
463862,Baocai,Compeau,40000,1993-03-30,Senior Engineer
464020,Leaf,Kuzuoka,40000,1985-05-19,Senior Engineer
464022,Bartek,Beznosov,69698,1998-10-30,Staff
464024,Bangqing,Yavatkar,40000,1986-03-31,Senior Engineer
463869,Tooru,Zumaque,53120,1987-08-22,Senior Staff
464025,Brigham,Baezner,40000,1991-08-23,Senior Engineer
463917,Harngdar,Cummings,40000,1986-11-02,Senior Engineer
464033,Fan,Beilner,40000,1988-06-02,Senior Engineer
464040,Hyuncheol,Kavraki,56302,1997-03-17,Staff
464050,Shan,Bratten,57980,1989-04-22,Senior Staff
464051,Horward,Worfolk,69311,1987-11-13,Senior Staff
463921,Lalit,Bahr,66887,1999-11-24,Staff
464054,Ger,Ranai,55944,1987-07-14,Senior Engineer
463932,Conrado,Marakhovsky,65062,1996-09-09,Senior Staff
464059,Harngdar,Rullman,40000,1999-05-03,Senior Staff
463936,Giri,Schlenzig,76945,1987-05-08,Senior Staff
464089,Fox,Sommer,49246,1992-03-06,Senior Staff
464102,Sibyl,Maraist,41086,1990-04-21,Senior Engineer
464125,Volkmar,Schrooten,40000,1987-11-24,Senior Staff
464140,Kolar,Broomell,40000,1988-06-24,Senior Staff
464242,Gen,Androutsos,76556,1999-01-12,Staff
464144,Mostafa,Ashish,40000,1987-10-26,Senior Staff
464151,Fumitake,Zumaque,44990,1986-08-14,Senior Staff
464153,Adly,Stavenow,40000,1988-10-04,Senior Staff
464154,Lena,Baaz,40000,1986-03-08,Senior Staff
464155,Sachar,Horswill,58707,1996-10-06,Assistant Engineer
464160,Xiaoqiu,Knightly,40000,1994-09-22,Engineer
464282,Chriss,Winter,47654,1986-12-13,Senior Engineer
464174,Palash,Broomell,56106,1988-08-30,Technique Leader
464179,Weiru,Krogh,50583,1992-01-15,Senior Engineer
464295,Jackson,Hebden,40000,1988-08-22,Senior Engineer
464194,Sakthirel,Brobst,40000,1988-07-23,Senior Engineer
464310,Marit,Molenkamp,57062,1991-12-18,Senior Staff
464200,Junichi,Foong,70792,1987-11-04,Senior Staff
464312,Gunilla,Terwilliger,51267,1991-11-12,Senior Engineer
464206,Mantis,Hedayat,40000,1987-02-01,Senior Staff
464319,Uzi,Lyonns,58810,1995-02-12,Senior Engineer
464220,Sibyl,Shrader,48270,1987-10-03,Senior Engineer
464322,Sandeepan,Sessa,53403,1986-06-22,Senior Staff
464365,Shaowen,Krogh,86032,1987-07-01,Senior Staff
464338,Cathie,Vickson,66687,1988-04-12,Technique Leader
464339,Chriss,Braccini,79462,1998-07-08,Staff
464346,Bernardo,Bazzichi,54623,1988-03-04,Senior Staff
464366,Demos,Krupka,69835,1993-05-17,Senior Engineer
464367,Achilleas,Zhang,40000,1997-11-26,Technique Leader
464372,Masadi,Dalton,57125,1988-02-17,Senior Staff
464356,Baruch,Sigstam,40000,1991-08-24,Senior Staff
464374,Peternela,Slutz,42675,1991-06-02,Senior Engineer
464383,Chandrasekaran,Nooteboom,53303,1995-07-19,Senior Staff
464386,Radhakrishnan,Koblick,40000,1994-02-12,Senior Staff
464417,Seongbin,Isaak,46387,1986-04-08,Senior Engineer
464425,Shaunak,Murtafg,40000,1996-08-30,Senior Staff
464437,Steve,Kamble,40000,1988-10-06,Senior Engineer
464515,Owen,Baezner,57069,1986-11-26,Senior Engineer
464439,Zhiguo,Verhaegen,48581,1987-12-25,Senior Staff
464447,Youngkon,DuCasse,40000,1987-03-10,Senior Staff
464524,Youssef,Minakawa,48416,1998-12-29,Senior Engineer
464454,Rosalyn,Anandan,61684,1988-07-04,Senior Engineer
464534,Idoia,Angelopoulos,40000,1986-09-24,Senior Engineer
464477,Xinan,Yurek,40000,1994-04-12,Senior Staff
464542,Masako,Holburn,40000,1987-02-06,Senior Engineer
464544,Duke,Koshiba,65795,1986-07-02,Senior Staff
464550,Xuedong,Lamparter,43916,1988-01-29,Senior Staff
464478,Nathan,Denna,41245,1986-08-17,Senior Engineer
464555,Kellyn,Zastre,92229,1990-04-21,Senior Staff
464494,Eishiro,Veevers,40000,1987-03-30,Senior Staff
464504,Weiwu,Shrader,60909,1996-05-16,Senior Staff
464573,Kitty,Roison,40000,1987-09-08,Senior Engineer
464650,Sugwoo,Pramanik,58086,1986-07-30,Senior Engineer
464654,Ohad,Pillow,92168,1997-04-05,Senior Staff
464588,Xiaoshan,Pargas,41483,1988-08-20,Senior Staff
464657,Martine,Baba,60713,1997-12-19,Staff
464692,Paraskevi,Katiyar,48961,1987-02-02,Senior Staff
464599,Ramya,Collavizza,58701,1998-04-05,Staff
464600,Martijn,Osgood,56984,1987-04-18,Senior Engineer
464601,Honesty,Garigliano,52982,1992-02-01,Senior Engineer
464604,Tsutomu,Fiutem,51562,1985-12-28,Senior Engineer
464695,Lech,Angel,60781,1989-06-02,Senior Engineer
464614,Arto,Siksek,65464,1988-02-11,Senior Engineer
464699,True,Barriga,41843,1990-12-22,Technique Leader
464622,Minghong,Liesche,77162,1992-01-16,Senior Staff
464701,Hongzhu,Paludetto,77627,1988-03-08,Senior Staff
464708,Taizo,Bierman,78674,1996-02-11,Staff
464631,Greger,Vesna,52224,1986-08-23,Senior Engineer
464713,Xiaoheng,Marletta,41322,1987-12-28,Senior Engineer
464724,Thanasis,Luon,50423,1985-02-05,Senior Staff
464639,Elgin,Hardjono,40000,1985-05-21,Senior Engineer
464640,Elvia,Fontet,63739,1986-03-23,Senior Staff
464725,Sedat,Peac,71272,1999-01-14,Senior Engineer
464730,Susanna,Halloran,74915,1987-12-10,Senior Staff
464744,Ranan,Anick,40000,1985-10-10,Senior Staff
464757,Mingzeng,Brattka,40823,1988-05-04,Senior Engineer
464773,Yahiko,Leslie,77251,1990-06-09,Senior Engineer
464933,Alair,Kriebel,40000,1985-04-13,Technique Leader
464799,Dipankar,Undy,40000,1987-01-14,Senior Engineer
464805,Sushant,Quittner,43347,1987-07-05,Senior Staff
464818,Rasiah,Perez,59070,1988-09-01,Senior Engineer
464935,Nimmagadda,Ranst,40000,1997-08-24,Engineer
464820,Seshu,Linnainmaa,53164,1997-12-09,Engineer
464839,Youjian,Marshall,70636,1992-05-09,Senior Staff
464845,Toong,Hooghiemstra,56522,1986-07-23,Senior Engineer
464853,Zhiwei,Schreiter,44269,1989-12-24,Senior Engineer
464857,Limsoon,Magliocco,53940,1988-03-07,Senior Staff
464859,Hyuncheol,Bonifati,41799,1986-04-17,Senior Engineer
464864,Shen,Schmittgen,73955,1999-10-12,Senior Staff
464865,Jordanka,Hofmeyr,44371,1996-11-13,Engineer
464871,Tze,Alameldin,40190,1985-04-22,Technique Leader
464937,Fai,Luit,43713,1997-11-05,Assistant Engineer
464889,Berry,Hettesheimer,40000,1986-06-20,Senior Engineer
464939,Woody,Eugenio,64000,1990-01-19,Senior Staff
464942,Shiv,Alpin,78438,1997-02-13,Staff
464953,Toshimitsu,Winter,40000,1987-03-17,Senior Engineer
464906,Sachem,Stille,50718,1986-03-28,Senior Engineer
464974,Kiyokazu,Birdsall,53694,1991-07-29,Senior Engineer
464909,Claudi,Escriba,41262,1999-09-27,Engineer
464913,Shaunak,McDermid,41994,1985-06-13,Senior Staff
464914,Jinxi,Bolotov,40000,1986-05-15,Senior Engineer
464976,Licheng,Ecklund,40000,1988-09-05,Senior Engineer
464996,Takahira,Lagarias,51388,1998-01-11,Senior Engineer
464924,Tayeb,Auyong,61177,1991-07-19,Engineer
464999,Terresa,Nanard,43625,1986-08-22,Senior Engineer
465027,Valter,Schneeberger,60815,1988-04-07,Senior Engineer
465033,Yuriy,Yetim,40000,1988-07-25,Senior Staff
465053,Adam,Navazio,47193,1992-07-07,Senior Staff
465054,Troy,Remmers,40000,1993-04-11,Senior Staff
465268,Changho,Laventhal,57857,1987-01-02,Senior Staff
465096,Denny,Facello,46051,1986-08-21,Senior Engineer
465098,Mircea,Iivonen,40000,1987-06-02,Senior Engineer
465119,Radhakrishnan,Portugali,48006,1994-12-14,Senior Staff
465131,Heather,Buescher,61774,1986-06-25,Senior Staff
465134,Marlo,Rullman,40000,1985-03-30,Senior Engineer
465135,Jayson,Birge,71752,1996-11-22,Staff
465137,Shigeaki,Ermel,66564,1992-11-18,Senior Staff
465279,Charlene,Vuskovic,40000,1997-08-09,Staff
465146,Naftaly,Naumovich,58210,1987-11-27,Senior Staff
465289,Troy,Perez,82557,1995-07-16,Staff
465290,Toshimo,Masaki,43815,1992-06-28,Senior Engineer
465293,Hilary,Bresenham,50454,1990-11-14,Senior Engineer
465162,Iara,Hashii,54631,1994-06-02,Senior Staff
465295,Huai,Frezza,59846,1989-12-05,Senior Engineer
465311,Mitchel,Lenart,40000,1993-07-16,Engineer
465319,Pradeep,Caine,57404,1987-11-28,Senior Staff
465321,Fumitaka,Slobodova,89646,1985-09-16,Senior Staff
465326,Munenori,Coney,63358,1995-08-05,Engineer
465328,Xianlong,Cesareni,51100,1989-09-24,Senior Engineer
465194,Yechiam,Aloia,67722,1988-03-06,Senior Engineer
465361,Gretta,Veccia,62177,1994-05-07,Senior Staff
465195,Khun,Birch,40000,1988-01-04,Senior Engineer
465199,Wojceich,Plotkin,61761,1997-03-02,Senior Engineer
465207,Saddek,Moffat,52362,1985-03-07,Senior Staff
465367,Chiranjit,Cappello,59919,1989-11-26,Technique Leader
465370,Kazuhiko,Chvatal,58085,1986-04-04,Senior Engineer
465384,Pohua,Attimonelli,70404,1993-11-20,Senior Engineer
465391,Dipankar,Foote,40000,1986-01-06,Senior Engineer
465392,Laurentiu,Ruemmler,67680,1994-02-25,Senior Staff
465510,Kazuhira,Marciano,61789,1986-01-10,Senior Engineer
465413,Francoise,Oxenboll,79713,1988-07-24,Senior Staff
465521,KayLiang,Mersereau,43875,1987-08-26,Senior Engineer
465443,Freyja,Straney,48772,1988-08-22,Senior Staff
465524,Falguni,Falck,40000,1985-06-15,Senior Staff
465537,Jaideep,Plessier,40000,1987-02-22,Senior Engineer
465447,Mahmut,Kabayashi,42683,1998-03-17,Senior Engineer
465547,Bernice,Alpin,76663,1987-11-05,Senior Staff
465460,Shawna,Meszaros,78510,1988-08-26,Senior Engineer
465548,Godehard,Cappelletti,40000,1985-06-17,Senior Engineer
465550,Chaosheng,Basagni,40000,1993-09-14,Senior Staff
465468,Chrisa,Cairo,61705,1996-01-27,Senior Engineer
465558,Zengping,Kolinko,68653,1987-02-24,Senior Staff
465560,Berhard,Wrigley,59135,1987-08-01,Technique Leader
465471,Wilmer,Birta,82182,1987-05-21,Senior Staff
465480,Rayond,Atrawala,40000,1999-09-06,Staff
465649,Vidar,Bresenham,40000,1996-04-03,Staff
465581,Kiyomitsu,Highland,40000,1993-02-19,Senior Engineer
465582,Licheng,Lukaszewicz,43745,1987-12-22,Senior Engineer
465596,Moss,Murtha,79896,1993-12-15,Senior Staff
465651,Tesuro,Ramamoorthy,40000,1999-03-02,Engineer
465603,Uma,Lorch,81910,1988-02-09,Senior Staff
465657,Aiman,Garigliano,40000,1988-01-30,Senior Engineer
465609,Insup,England,95395,1985-08-08,Senior Staff
465661,Mohammad,Raoux,61212,1988-02-26,Senior Engineer
465663,Anoosh,Llado,66840,1996-08-03,Staff
465616,Bernt,Moffat,55858,1988-10-04,Senior Staff
465679,Georgy,Segond,40000,1992-09-18,Senior Engineer
465680,Gen,Czap,76784,1985-02-19,Senior Engineer
465681,Stevo,Peral,74251,1985-09-13,Senior Staff
465696,Roselyn,Thiran,53054,1996-02-17,Senior Engineer
465698,Ranan,Demos,65305,1988-12-02,Senior Staff
465699,Aral,Schwabacher,40000,1985-09-28,Senior Staff
465723,Eben,Siochi,56078,1988-03-29,Senior Engineer
465783,Constantino,Tchuente,69709,1992-06-22,Senior Staff
465725,Youngkon,Moffat,40000,1987-04-03,Senior Engineer
465739,Wilmer,Verhaegen,50886,1986-08-25,Technique Leader
465791,Atreye,Azuma,54186,1996-01-29,Staff
465793,Make,Baek,41772,1986-03-13,Senior Engineer
465740,Mohammed,Jahnichen,74261,1987-02-25,Senior Engineer
465751,Elzbieta,Thorensen,60179,1999-07-16,Assistant Engineer
465809,Shigeichiro,Herath,46262,1992-03-20,Senior Staff
465757,Brewster,Morris,41946,1993-09-22,Senior Engineer
465760,Tristan,Cullers,93023,1995-10-16,Senior Staff
465818,Eben,Rosiles,40000,1987-11-13,Senior Engineer
465932,Mori,Stifter,70373,1986-01-27,Senior Staff
465819,Ibibia,Hambrick,40000,1995-03-25,Senior Engineer
465829,Dante,Beidas,40000,1988-12-01,Senior Engineer
465936,Yongqiao,Roison,60098,1986-02-17,Senior Staff
465950,Baocai,Koshiba,40000,1990-11-02,Senior Staff
465956,Arto,Erbe,40000,1997-06-13,Engineer
465857,Nahla,Peron,76337,1987-09-01,Senior Staff
465967,Mani,Liedekerke,44415,1987-06-28,Senior Engineer
465865,Anneli,Braunschweig,43843,1985-04-18,Senior Engineer
465872,Maria,Litzler,40000,1988-10-09,Senior Engineer
465873,Paddy,Ishibashi,50286,1994-02-04,Senior Engineer
465880,Khoa,Wolniewicz,50362,1989-07-10,Senior Engineer
465885,Gian,Randt,46027,1987-11-26,Senior Engineer
465893,Kish,Moffat,40000,1986-12-04,Senior Staff
465900,Hatim,Maginnis,40000,1985-08-12,Senior Staff
465901,Magdalena,Facello,49714,1998-12-30,Engineer
465904,Lorien,Schmezko,40000,1995-06-02,Senior Engineer
465977,Kiyotoshi,Suermann,64136,1991-04-30,Senior Engineer
465980,Kazuhito,Hmelo,47564,1985-12-12,Senior Engineer
466001,Ashish,Levasseur,62020,1986-12-21,Senior Engineer
466058,Zhonghui,Murtha,73298,1996-05-02,Staff
466034,Saniya,Lovengreen,83068,1986-08-02,Senior Staff
466063,Heon,Wendorf,50990,1990-03-08,Senior Staff
466070,Xiaoqiu,Ranta,46974,1986-05-06,Senior Engineer
466076,Shahaf,Vitiello,42834,1985-05-20,Senior Engineer
466042,Debaprosad,Yetto,46809,1990-08-20,Senior Engineer
466082,Alejandra,Sooriamurthi,44033,1988-04-26,Senior Staff
466051,Keiichiro,Giaccio,64534,1986-10-21,Senior Staff
466095,Candido,Stemann,40000,1987-07-04,Technique Leader
466205,Zeydy,Callaway,58345,1988-04-13,Senior Engineer
466101,Manibrata,Kropp,60639,1988-11-01,Senior Staff
466103,Phule,Homond,54570,1985-10-15,Senior Engineer
466104,Valter,Junot,49841,1986-01-18,Senior Engineer
466226,Gianluca,Talmor,40000,1999-02-23,Engineer
466121,Fuqing,Trumbly,55577,1988-06-06,Senior Staff
466227,Palash,Manderick,60463,1987-06-21,Senior Engineer
466244,Radhakrishnan,Antonisse,40000,1990-03-26,Technique Leader
466128,Duke,Viele,40000,1999-06-05,Staff
466134,Mansur,Kamble,42182,1988-11-15,Senior Engineer
466247,Zongyan,Furedi,54865,1989-06-16,Senior Engineer
466251,Ger,Halevi,55100,1986-08-14,Senior Engineer
466260,Lijia,Zongker,52090,1995-10-03,Senior Engineer
466264,Bingning,Ramsak,40000,1988-10-28,Senior Staff
466159,Ebbe,Azevdeo,43653,1987-03-22,Senior Staff
466272,Pohua,DeMori,64477,1997-06-14,Engineer
466168,Khun,McFarlin,40000,1999-10-26,Engineer
466273,Gina,Shihab,40000,1997-03-01,Senior Staff
466170,Jacqueline,Zaumen,60504,1986-03-15,Senior Engineer
466279,Adil,Goodrum,86419,1995-03-24,Senior Staff
466180,Troy,Lukaszewicz,71601,1985-02-09,Senior Engineer
466282,Yishay,Setlzner,40000,1997-11-08,Staff
466297,Jaques,Ramras,72146,1985-07-28,Senior Staff
466186,Alenka,Redmiles,42496,1985-03-20,Senior Staff
466188,Adly,Landherr,73740,1985-06-23,Senior Staff
466299,Kwee,Greenaway,63180,1995-05-11,Staff
466315,Dante,Majewski,41497,1986-12-07,Senior Engineer
466320,Shigehiro,Janetzko,40000,1988-08-15,Senior Staff
466323,Luerbio,Prochazka,47890,1999-05-06,Staff
466487,Makato,Strooper,62415,1998-10-05,Staff
466342,Leandro,Wissmann,40000,1988-07-30,Senior Staff
466490,Masako,Lenart,63853,1986-01-13,Senior Engineer
466345,Baoqiu,Sluis,58881,1991-02-04,Senior Staff
466493,Giordano,Naumovich,48774,1985-09-07,Senior Engineer
466496,Utz,Raoux,44647,1986-11-30,Senior Engineer
466511,Ramya,Tagansky,43641,1990-09-29,Senior Engineer
466521,Huican,Chaudhury,40000,1986-12-06,Senior Engineer
466527,Shawna,Eterovic,80243,1988-08-05,Senior Staff
466531,Sachar,Rindone,40000,1994-04-25,Assistant Engineer
466539,Van,Chappelet,41680,1985-03-01,Senior Engineer
466550,Monique,Narahara,40000,1987-07-19,Senior Staff
466404,Gil,Hatcliff,59040,1985-07-15,Senior Staff
466556,Xinglin,Karnin,40000,1988-11-20,Senior Engineer
466408,Tremaine,Fritzsche,40000,1990-02-03,Senior Staff
466572,Babette,Coullard,77723,1985-07-13,Senior Staff
466416,Weiyi,Pargaonkar,55466,1986-08-22,Senior Engineer
466575,Otmar,Langford,58312,1987-04-04,Senior Engineer
466584,Irene,Demizu,40000,1986-07-13,Senior Staff
466431,Taegyun,Gladwell,40000,1985-06-25,Senior Engineer
466599,Arunachalam,Stifter,47071,1992-06-05,Senior Engineer
466440,Gill,Morton,40000,1987-05-16,Senior Staff
466605,Harngdar,Sury,60419,1988-05-01,Technique Leader
466615,Mats,Wixon,40000,1991-07-04,Senior Engineer
466462,Duke,Pillow,52427,1988-07-02,Senior Engineer
466621,Mohit,Fabrizio,40000,1988-03-29,Senior Staff
466468,Irena,Granlund,78859,1999-03-04,Staff
466629,Hailing,Marchegay,72942,1986-02-13,Senior Staff
466632,Sumant,Burnard,77475,1987-06-15,Senior Staff
466635,Harngdar,Nations,66136,1988-05-24,Senior Staff
466662,Bojan,Buescher,78419,1986-09-26,Senior Staff
466764,Tadanori,Tsukuda,77406,1998-12-28,Staff
466767,Behnaam,Hasenauer,51186,1987-12-12,Senior Engineer
466666,Visit,Gente,55097,1992-09-28,Senior Engineer
466679,Yuriy,Peral,45008,1994-06-30,Senior Staff
466698,Thanasis,Makrucki,40000,1994-07-07,Senior Staff
466784,Mohit,Schiper,40373,1987-04-30,Senior Engineer
466787,Heekeun,Piazza,40000,1999-11-22,Engineer
466701,Frederique,Ashish,66039,1998-08-06,Staff
466797,Raimond,Thimonier,74981,1985-04-23,Senior Staff
466704,Masami,Braccini,55256,1992-05-31,Technique Leader
466710,Becky,Chachaty,76498,1986-02-22,Senior Engineer
466807,Haldun,Wroclawski,72843,1998-03-21,Staff
466711,Adib,Zeidenstein,40000,1986-12-24,Senior Staff
466724,Yuichiro,Gronowski,40000,1986-12-13,Senior Engineer
466739,Navid,Birge,45080,1991-12-30,Senior Engineer
466835,Shridhar,Jenevein,40724,1999-11-05,Staff
466837,Josyula,Bruckman,55546,1993-02-06,Senior Engineer
466740,Oddvar,Feldhoffer,57298,1985-06-15,Senior Staff
466743,Bogdan,Salvesen,49335,1998-03-04,Engineer
466749,Eckart,Sridhar,40000,1991-11-30,Senior Engineer
466753,Stevo,Kushner,70364,1986-08-12,Senior Staff
466755,Zhongwei,Gill,76502,1999-12-01,Staff
466758,Hugo,Anandan,41047,1990-11-25,Senior Staff
466867,Kwangjo,Klerer,68241,1997-01-25,Assistant Engineer
466759,Ferdinand,Ashish,40000,1986-12-29,Senior Engineer
466869,Flemming,Magalhaes,76420,1990-03-03,Senior Staff
466958,Patricio,Snedden,40000,1985-06-10,Technique Leader
